Teacher Name,Teacher Rating (Avg),Teacher Rating (STD),Teacher Helpfulness (Avg),Teacher Helpfulness (STD),Number of Ratings,Number of Classes
Jeffrey L. Moran,6.288607594936709,0.447280769231805,6.264556962025317,0.4738845596442785,316.0,9
Sohae Kim,5.4,0.0,5.5,0.0,8.0,1
Sally A. Miller,6.3,0.0,6.7,0.0,3.0,1
Shibani Vinay Santurkar,5.3,0.0,5.4,0.0,16.0,1
Edwin Sze Lun Khoo,5.5,0.0,5.6,0.0,15.0,1
Bjarni Kristinsson,5.3,0.0,5.1,0.0,15.0,1
Gabriel David Elie Sylvain Bousquet,6.5,0.0,6.8,0.0,6.0,1
Muhammad Ali,3.9,0.0,4.0,0.0,16.0,1
Nithin Senthur Kumar,6.0,0.0,6.0,0.0,1.0,1
Adam Jeffrey Spanbauer,6.15,0.6499999999999999,6.1,0.3999999999999999,8.0,2
Raghav Aggarwal,6.737500000000001,0.2976470224947662,6.68125,0.2480391854123053,16.0,2
Malcolm Scully,5.3,0.0,5.7,0.0,3.0,1
David Michael Ingraham,6.4,0.0,6.5,0.0,9.0,1
Nathaniel Joseph Byrd,6.0,0.0,6.0,0.0,3.0,1
David Lee Ferris,6.0,0.0,6.0,0.0,3.0,1
Joseph Don Berleant,6.9,0.0,7.0,0.0,16.0,1
Jacqueline Sophie Gerritsen,4.7,0.0,4.9,0.0,17.0,1
Molly Frances Parsons,6.5,0.0,6.8,0.0,8.0,1
Catherine G. Roukhadze,6.8,0.0,6.9,0.0,10.0,1
Aaron Andrew Smargon,5.7,0.0,5.7,0.0,30.0,1
Miguel Reyes,5.3,0.0,5.4,0.0,16.0,1
Krystyn J. Van Vliet,6.1591397849462375,0.1220228774070932,6.095698924731183,0.161254476303376,93.0,5
Clara Park,6.7,0.0,7.0,0.0,3.0,1
Gokce Solakoglu,6.5,0.0,6.0,0.0,2.0,1
Justin D. Tunis,6.8,0.0,6.8,0.0,6.0,1
Janet Rankin,6.596774193548387,0.2633333113801104,6.77741935483871,0.2239090792139132,31.0,5
Sanjay E. Sarma,6.7,0.0,5.9,0.0,49.0,2
Gee Hoon Park,6.260000000000001,0.2244994432064364,6.317647058823529,0.2464698862828694,85.0,6
Nathan Steele Tyrell,6.7,0.0,6.8,0.0,39.0,1
Jun Young Yoon,6.8,0.0,6.5,0.0,4.0,2
Ruth Claire Musgrave,5.4,0.0,5.2,0.0,10.0,1
Chinmay Sameer Kulkarni,7.0,0.0,7.0,0.0,3.0,1
Kyle L. Wilke,6.1,0.0,6.2,0.0,23.0,1
Yu Chen,7.0,0.0,7.0,0.0,1.0,1
Patrick M. McAtamney,6.569105691056911,0.1301219448698698,6.764227642276423,0.1844041519826082,123.0,6
Ashwini Bharatkumar,5.5,0.0,5.8,0.0,4.0,1
Douglas Cameron,7.0,0.0,7.0,0.0,1.0,1
Jody C. Fu,6.0,0.0,6.0,0.0,3.0,1
Santhosh Narayan,7.0,0.0,7.0,0.0,2.0,1
Kyung-Eun Han,5.3,0.0,6.0,0.0,3.0,1
Areg Vache Hayrapetian,5.685714285714286,0.2099562636671292,5.5857142857142845,0.3481730744843984,21.0,3
Daniel Abiola Vignon,6.2,0.0,6.0,0.0,6.0,1
Chun-Teh Chen,5.1,0.0,5.2,0.0,13.0,1
Mahdi Takaffoli,5.691666666666667,0.3451046540141439,5.525000000000001,0.1479019945774903,24.0,2
Pedro Miguel Reis,6.186802030456854,0.3681872542729789,6.019289340101523,0.4857706238786185,197.0,8
Shashank Agarwal,5.9,0.0,6.0,0.0,12.0,1
Changyeob Baek,4.3,0.0,4.4,0.0,9.0,1
Anna Lee,4.7,0.0,4.7,0.0,6.0,1
Daniel Dewitt Strawser,6.527777777777778,0.1725802729667673,6.144444444444444,1.6121835511098404,18.0,5
Wesley T. Cox,5.949999999999999,0.2872281323269015,5.925,0.2222048604328897,24.0,3
Yoon Kyung Lee,5.4,0.3562254226246884,5.53103448275862,0.3639850776363968,29.0,3
Rucha Mehendale,7.0,0.0,7.0,0.0,3.0,1
Przemyslaw Michal Krol,3.7,0.0,3.2,0.0,6.0,1
Larissa Franciska Nietner,3.005555555555555,0.5369380496256551,2.811111111111111,0.3572874486847451,36.0,4
Shreya H. Dave,6.590697674418604,0.2734907451249683,6.544186046511627,0.3229963824272867,43.0,5
Benjamin H. Gallup,5.689361702127659,0.9757122968338808,5.6255319148936165,1.2045071535794185,47.0,4
Daniel E. Klenk,6.352173913043478,0.3693349666364401,6.356521739130434,0.4585668477716598,23.0,3
Anne Glidden Raymond,4.9,0.0,4.8,0.0,19.0,1
David Lemelin,6.53974358974359,0.2294585285080124,6.588034188034188,0.2194251982671936,234.0,12
Amy Eleanor Loomis,6.470909090909091,0.2229331145292663,6.572727272727272,0.2511461330884656,55.0,8
Jeffrey S. Mekler,6.652941176470588,0.1486579719296069,6.782352941176471,0.1734379951960472,51.0,6
Antonio Hu,6.75,0.35,6.685,0.308666486681013,20.0,7
Rachel C. Reed,6.050000000000001,0.5499999999999998,6.0,0.5,26.0,2
Leah Rose Mendelson,6.06206896551724,0.3537131051586846,6.079310344827586,0.3407692214780815,29.0,7
Jeffery Dusek,0.0,0.0,0.0,0.0,0.0,1
Byung Gu Cho,6.075,0.4802343178074638,6.325,0.3749999999999994,16.0,6
Alexander Joshua Wiens,6.187878787878788,0.5133122245311094,5.848484848484849,1.3031712397353856,33.0,7
Paul L. Penfield,,,,,2.0,4
Seyed M. Mirvakili,6.3,0.0,6.3,0.0,10.0,1
Alexandre Girard,6.3,0.0,6.3,0.0,4.0,1
Michaelle N. Mayalu,5.314285714285715,0.4642307659791978,5.714285714285714,0.4517539514526256,14.0,3
Roedolph A. Opperman,6.9,0.0,6.9,0.0,8.0,1
Nickolas Peter Demas,6.035514018691589,0.374977217114424,5.803738317757009,0.2834781415842296,107.0,6
Randal L. Briggs,7.0,0.0,7.0,0.0,1.0,1
Josephine W. Bagnall,6.716981132075472,0.2107809817927385,6.775471698113208,0.2433303991721284,53.0,4
Katherine A. Whang,4.9,0.0,5.0,0.0,8.0,1
Xinhao Li,6.3,0.0,6.3,0.0,3.0,1
Ismail Degani,6.8,0.0,6.8,0.0,17.0,1
Elizabeth Zhang,6.9,0.0,6.9,0.0,8.0,1
Nicholas Rahardiyan Rypkema,7.0,0.0,7.0,0.0,1.0,1
Erin Marie Fischell,6.111111111111111,0.3984538017120245,6.222222222222222,0.4210510071443647,9.0,5
Jordan William Fouquette,7.0,0.0,7.0,0.0,2.0,1
Matthew Martin McCambridge,6.120454545454544,0.4688378016942753,6.088636363636363,0.6300129540843185,44.0,5
Elizabeth C. Porter,6.22929292929293,0.2070731707170511,6.085858585858586,0.2313814904944962,99.0,6
Brandon A. Sanchez,6.5,0.0,5.7,0.0,2.0,1
Talha Hasan,5.58,0.6368673331236262,5.6,0.4898979485566356,35.0,2
Jared Scott Kehe,6.8,0.0,6.8,0.0,6.0,1
Beth Pearce,5.5,0.0,5.6,0.0,8.0,1
Stephanie Chen,5.836666666666667,0.279264908087086,6.221666666666666,0.18981716349043776,60.0,4
John M. Drago,5.5,0.0,5.6,0.0,14.0,1
Noor Momin,6.1,0.0,6.3,0.0,7.0,1
Deborah Plana,7.0,0.0,7.0,0.0,12.0,1
Rumya S. Raghavan,6.7,0.0,6.7,0.0,15.0,1
Sheryl Wang,6.3,0.0,6.3,0.0,8.0,1
Shaswat Anand,5.352631578947368,0.72356458341408,5.3,0.916515138991168,19.0,2
Dora Leanne Aldama,6.923076923076923,0.097300851082104,6.923076923076923,0.097300851082104,13.0,2
Lee Eleni Evangelakos,6.846153846153846,0.1946017021642081,6.846153846153846,0.1946017021642081,13.0,2
Saul Lustgarten Vaisberg,4.8,0.0,5.0,0.0,5.0,1
Eileen Parra,6.0,0.0,5.8,0.0,6.0,1
Varag Ishkhan Gharibjanian,6.3,0.0,6.0,0.0,16.0,1
Subhankar Das,5.5120000000000005,0.0992773891679265,5.524,0.1985547783358539,25.0,2
Gerald Wentworth,6.125,0.560245481909493,6.191249999999999,0.6243383998281704,80.0,7
Daniel S. Dorsch,6.414285714285714,0.0989743318610787,6.414285714285714,0.0989743318610787,7.0,3
Jacob Samuel Izraelevitz,6.666666666666667,0.2357022603955158,6.666666666666667,0.2357022603955158,3.0,2
Parker Andrew Gould,0.0,0.0,0.0,0.0,0.0,1
Austin R. Brown,7.0,0.0,7.0,0.0,1.0,1
Anders Kristian Haeggman,6.374999999999999,0.1299038105676657,6.249999999999999,0.0866025403784439,28.0,2
Kristi Elena Oki,5.542857142857143,0.5948760803902005,5.542857142857143,0.5948760803902005,7.0,2
Hannah E. Huynh,6.0,0.0,6.0,0.0,1.0,1
Susan Teresa Conover,0.0,0.0,0.0,0.0,0.0,1
Edward (Ned) Burnell,6.559090909090909,0.1029522877536919,6.472727272727273,0.0686348585024614,22.0,2
Leixin Ma,3.2999999999999994,4.440892098500626e-16,3.7000000000000006,4.440892098500626e-16,3.0,3
Heena K. Mutha,6.5,0.0,6.5,0.0,6.0,1
Yukino Nagai,6.9,0.0,6.9,0.0,7.0,1
Emily W. Tow,6.192500000000001,0.2463610155848524,6.1875,0.3599913193397862,40.0,3
Samuel Ernest Williams,5.7,0.0,5.7,0.0,6.0,1
Fangzhou Xia,6.042857142857143,0.2969229955832359,6.128571428571428,0.1484614977916179,7.0,2
Nima Fazeli,5.6,0.0,5.9,0.0,9.0,1
Ryan J. Fish,6.8,0.0,6.8,0.0,20.0,1
Kuan-Ting Yu,6.916666666666667,0.18633899812498245,6.916666666666667,0.18633899812498245,12.0,2
Emma Chute Edwards,6.4,0.0,6.6,0.0,24.0,1
Md Mahamudur Rahman,4.8,0.0,4.7,0.0,29.0,1
Jan H. Baron,6.5,0.0,7.0,0.0,6.0,1
Francisco Alonso Dominguez Espinosa,6.5,0.0,6.6,0.0,22.0,1
Yuriy Roman,5.996296296296297,0.1752912528325809,5.696296296296297,0.1752912528325809,27.0,2
Lun Yu,5.3,0.0,5.5,0.0,15.0,1
Shuai Li,5.859999999999999,0.3666060555964671,6.51,0.3207802986469089,10.0,2
Jason Yang,6.5,0.0,6.6,0.0,14.0,1
Michael R. Buchman,5.554545454545455,0.4639036662608392,5.5,0.4898979485566355,44.0,3
Venkata N M Arelekatti,6.7,0.0,6.3,0.0,3.0,1
Kathryn Olesnavage,6.0,0.0,5.8,0.1414213562373094,3.0,2
Natasha Catherine Wright,6.533333333333334,0.3299831645537222,6.766666666666667,0.3299831645537222,6.0,2
Robert C. Miller,6.0,0.0,5.9,0.0,13.0,1
Eunice Lin,5.0,0.0,5.3,0.0,3.0,1
Beth M. Hadley,6.4,0.0,6.3,0.0,7.0,1
Nicholas Lomanto,6.44,0.2939387691339812,6.58,0.342928563989645,10.0,2
Kangrong Sun,6.128571428571428,0.1484614977916179,6.299999999999999,8.881784197001252e-16,7.0,2
Emanuel Michael Sachs,5.362264150943396,0.252703432038233,4.3999999999999995,0.6955383417940815,53.0,5
Yili Qian,6.8,0.0,6.8,0.0,16.0,1
Michael R. Forstmann,5.7,0.0,5.9,0.0,7.0,1
Aditya S. Gopalan,5.3,0.0,5.3,0.0,3.0,1
Mohammad Naghnaeian,3.9,0.0,3.8,0.0,11.0,1
Paolo Minelli,6.535714285714286,0.1287696884094282,6.535714285714286,0.1287696884094282,14.0,2
Xiaoyu Wu,6.273076923076923,0.3217233550113562,6.357692307692307,0.2239043011973523,26.0,3
Nigamaa Nayakanti,5.1,0.0,4.8,0.0,10.0,1
Julia Huang,6.8,0.0,6.8,0.0,18.0,1
Pierre-Thomas Brun,6.6,0.2449489742783178,6.38,0.342928563989645,20.0,2
Eduardo A. Kausel,5.6723320158102775,0.5329696211213439,5.956916996047432,0.4698851733288634,253.0,13
Kevin Joseph May,3.326666666666667,0.5778888782071823,3.326666666666667,0.5778888782071823,30.0,2
Po-Hsu Huang,5.8,0.0,5.6,0.0,26.0,1
Nicholas Christopher Harris,5.9,0.0,5.6,0.0,25.0,1
Gabriel D. Bousquet,5.03888888888889,1.2574837701134618,5.135185185185185,1.2584760636354926,54.0,3
Sokseiha Muy,6.2,0.0,6.4,0.0,13.0,1
Seyed Mohammad Mirvakili,6.299999999999999,8.881784197001252e-16,6.621428571428571,0.0410325903324147,14.0,2
Andrew D. Jones,5.625641025641026,0.6290888603483079,5.625641025641026,0.6343654001291367,39.0,8
Wayne R. Geyer,7.0,0.0,6.5,0.0,2.0,1
Timothy Spaulding Dutton,6.1,0.0,6.4,0.0,7.0,1
Joseph William Leavitt,5.0,0.0,5.0,0.0,5.0,1
Justin Richard Parker,5.0,0.0,5.0,0.0,5.0,1
Marlyse H. Reeves,6.0,0.0,6.1,0.0,14.0,1
Amanda Chen,6.2,0.0,5.8,0.0,6.0,1
Amanda Facklam,6.4,0.0,6.6,0.0,13.0,1
C. Garrett Rappazzo,5.6,0.0,5.9,0.0,14.0,1
Anubhav Sinha,6.6,0.0,6.6,0.0,29.0,1
Byong Ha Kang,5.6,0.0,5.8,0.0,10.0,1
Ran Li,5.585714285714285,0.2996596709057578,5.947619047619048,0.0499432784842927,21.0,2
Roger Dale Kamm,5.128076923076923,0.6676164216004074,5.268076923076924,0.579074322523385,260.0,11
Frances Deen Liu,6.3133333333333335,0.3383620677453204,6.3133333333333335,0.3383620677453204,30.0,2
William Buckley,5.838181818181819,0.5907594216048323,5.988181818181817,0.6023788928726771,220.0,15
Frederick Paul Cote,6.6,0.0,6.7,0.0,18.0,1
Scott Douglas Foster,6.6,0.0,6.6,0.0,5.0,1
Derek Mess,5.926190476190476,0.6195465022746279,5.911904761904762,0.5076567930217559,42.0,5
Petr Vorobev,6.060869565217391,0.0488042267840077,5.839130434782609,0.0488042267840081,23.0,2
Hung Dinh Nguyen,6.1,0.0,6.1,0.0,7.0,1
Kevin P. Cohen,5.6,0.0,5.4,0.0,9.0,1
Margaux Martin-Filippi,5.4,0.7826237921249262,5.325,0.8785641695402789,24.0,4
Godine Kok Yan Chan,4.211864406779661,0.7800662174766813,4.164406779661017,0.7841140335315744,59.0,5
Sudarshan Sarathy,4.368421052631579,0.0464829519280415,4.336842105263158,0.0929659038560826,19.0,2
Abdul Mohsen Al Husseini,5.926315789473684,0.1859318077121653,5.852631578947369,0.3718636154243307,19.0,2
Stefano Brizzolara,5.25084745762712,0.9702127813720064,5.229661016949152,1.03639771520085,118.0,19
James Crandall Schulmeister,6.5,0.0,6.5,0.0,13.0,1
Gregory Parker Thiel,6.5,0.0,6.5,0.0,14.0,1
Ronan Killian McGovern,6.4,0.0,6.1,0.0,14.0,1
Jaichander Swaminathan,5.7,0.0,5.9,0.0,15.0,1
Lee Adragon Weinstein,6.8,0.0,6.9,0.0,16.0,1
Tyler D. Wortman,5.386666666666667,0.404749579644281,5.430000000000001,0.5342596122984904,30.0,6
Lucy W. Du,5.6,0.0,5.4,0.0,10.0,1
Samantha Lee Houston,6.4,0.0,6.2,0.0,5.0,1
Aliza Opila Abraham,5.8375,0.3079671248688727,5.9125,0.3887077951366551,40.0,4
Noam M. Buckman,6.366666666666666,0.1885618083164128,6.233333333333333,0.0942809041582064,21.0,2
Naga Neehar Dingari,5.8,0.0,5.7,0.0,6.0,1
Qianru Wang,6.2,0.0,6.0,0.0,14.0,1
Nathaniel Wicks,5.7,0.0,5.6,0.0,15.0,1
Farhan Choudhary,4.922058823529412,0.951445585633853,4.997058823529411,0.9182737302126288,68.0,5
Ashkan Haji Hosseinloo,6.084999999999999,0.4132493194186771,6.0875,0.3195211260621117,40.0,7
Yinan Cai,4.3,0.0,4.5,0.0,6.0,1
Neil E. Todreas,5.732,0.41445868310363565,5.724,1.010061384273253,50.0,6
Koroush Shirvan,4.7,0.0,4.5,0.0,11.0,1
Zhifei Ge,2.0,0.0,2.0,0.0,1.0,1
Julia Alexandrovna Sokol,2.0,0.0,2.0,0.0,1.0,1
Wyatt Lee Ubellacker,5.0,0.0,5.0,0.0,3.0,1
Jay Sircar,2.7,0.0,2.5,0.0,33.0,1
Joshua David Jensen,4.4,0.0,4.3,0.0,27.0,1
Geoff Tsai,6.641428571428572,0.1444129566237612,6.660714285714287,0.2347328051123629,140.0,7
Bo Yang Yu,5.577777777777778,0.7192245481192114,5.577777777777778,0.7568616162633955,9.0,4
Alison L. Olechowski,7.0,0.0,7.0,0.0,2.0,1
Eric Wesley Reynolds,6.325,0.484122918275927,6.3875,0.4211220131980753,16.0,3
Andrew Turner Kriebel,6.670588235294117,0.1524880164331262,6.670588235294117,0.1524880164331262,17.0,2
Tiffany Tseng,5.776923076923077,0.5963399213327478,5.838461538461539,1.0572376645248416,13.0,4
Yingyi Yang,5.0,0.0,6.0,0.0,1.0,1
Wenjun Zhang,6.004761904761905,0.3638107703793151,6.204761904761904,0.5895730420245539,42.0,6
Han Kyul Joo,5.315384615384615,0.3230769230769231,5.223076923076923,0.1846153846153847,13.0,2
Andrea Malandrino,4.6,0.0,4.6,0.0,12.0,1
Pawel Jerzy Zimoch,5.135999999999999,0.5206764830487354,5.04,1.2642784503423288,25.0,3
Andrea Censi,5.9,0.0,5.9,0.0,15.0,1
Liam Paull,5.842105263157895,0.4826634323414895,5.921052631578948,0.4431691460004396,19.0,3
Hang Zhao,5.627272727272727,0.0445361771415125,5.627272727272727,0.0445361771415125,11.0,2
Christian L. Welch,6.7,0.0,6.6,0.0,10.0,1
Alexander C. Barbati,6.3,0.0,6.3,0.0,3.0,1
Susan Brenda Swithenbank,5.172727272727272,0.2775759466151832,5.163636363636364,0.3310389355642389,77.0,6
William R. Bosworth,6.133333333333334,0.2211083193570266,6.28,0.1326649916142159,15.0,2
Steven F. Nagle,6.336241610738254,0.3867286243253443,6.5040268456375845,0.570867607053218,149.0,10
Kerry Rachel Weinberg,6.2,0.0,6.0,0.0,5.0,1
Miren Bamforth,6.4,0.0,6.2,0.0,5.0,1
Youzhi Liang,5.557142857142857,0.6433331570970116,5.614285714285714,0.5938459911664723,28.0,2
Weston Lowell Gray,5.903703703703703,0.4606609434292179,5.785185185185185,0.4592293897096673,27.0,7
Amy B. Smith,6.3,0.0,3.2,0.0,11.0,2
Colt T. Richter,6.3047619047619055,0.3301892537782801,6.0285714285714285,0.2913725436338736,21.0,3
Jessica M. Andersen,6.434285714285714,0.1955838981728552,6.4,0.1309307341415955,35.0,4
Ben Coble,6.0,0.0,5.9,0.0,14.0,1
Yiwei Yang,6.2,0.0,6.0,0.0,6.0,1
Lennon Patrick Rodgers,5.605263157894737,0.9031953126833564,5.786842105263158,0.9717512819732324,38.0,4
Kaustav A. Gopinathan,5.988,0.0992773891679265,5.888,0.0992773891679269,25.0,2
Vipul T. Vachharajani,6.049999999999999,0.0499999999999998,6.0,0.0,28.0,2
Deniz C. Aksel,6.8,0.0,6.8,0.0,18.0,1
Tushar V. Kamath,6.257692307692308,0.0494047406871734,6.273076923076923,0.148214222061521,26.0,2
Alison W. Tisdale,6.6,0.0,6.6,0.0,17.0,1
Hao Xing,6.3,0.0,6.2,0.0,13.0,1
Malvika Verma,5.1,0.0,5.3,0.0,12.0,1
Chih-Chieh Yu,6.3,0.0,6.3,0.0,15.0,1
Kyle Yuan,5.1,0.0,5.0,0.0,13.0,1
Sarthak Vaish,4.7,0.0,4.7,0.0,7.0,1
Luke Benjamin Boote,5.566666666666666,0.5185449728701347,5.566666666666666,0.5185449728701347,9.0,2
Carla Maria Li-Carrillo Paredes,5.6125,0.5325352101035197,5.6125,0.5325352101035197,8.0,2
Andreas Wankerl,6.0,0.0,5.9,0.0,18.0,1
Alessandra Cp Henderson,6.4,0.0,6.6,0.0,5.0,1
Chuan Zhang,6.5,0.0,6.6,0.0,6.0,1
Martin Christopher Feldmann,4.5,0.0,4.5,0.0,25.0,2
John Jaddou,4.0,0.0,5.0,0.0,2.0,1
Richard Ullrich Steiner,6.3,0.0,6.1,0.0,7.0,1
Elizabeth Y. Choe,6.0,0.0,7.0,0.0,1.0,1
Ceridwen A. Riley,7.0,0.0,7.0,0.0,1.0,1
Robert E. Vincent,7.0,0.0,7.0,0.0,1.0,1
Nerminka Muslija,0.0,0.0,0.0,0.0,0.0,1
Rebecca Smith,5.0,0.0,5.0,0.0,1.0,1
Alexander Denniston,6.3,0.0,6.5,0.0,4.0,1
Lauren R. Hernley,6.909523809523809,0.0293543523950902,7.0,0.0,21.0,2
Krithika Swaminathan,7.0,0.0,7.0,0.0,3.0,1
Katherine Mary Ong,6.3,0.0,6.3,0.0,4.0,2
Alisha R. Schor,6.121739130434783,0.2933413529292699,6.3478260869565215,0.2393279816438763,23.0,3
Beth E. Cholst,0.0,0.0,0.0,0.0,0.0,1
Lawrence Z. Bright,6.3,0.0,6.0,0.0,8.0,1
Steven R. Keyes,5.7,0.0,5.5,0.0,3.0,1
Faye Y. Wu,6.7,0.0,6.6,0.0,7.0,1
Chengxi Li,6.8,0.0,6.7,0.0,19.0,1
Solomon Adera,6.7,0.0,6.8,0.0,9.0,1
Kathryn L. Evans,6.8,0.0,6.8,0.0,4.0,1
Patrick M. Wensing,7.0,0.0,7.0,0.0,16.0,1
Charles G. Sodini,4.973417721518987,0.2722195971142346,5.093670886075949,0.2324017539269632,79.0,5
Margaret K. Delano,5.695,0.2783433131943357,5.915000000000001,0.3021175268004158,40.0,4
Nikolai D. Begg,6.0085106382978735,0.4129962068931182,6.146808510638297,0.239548390553831,47.0,5
Ronald B. Campbell,5.923076923076923,0.8558880643508384,6.076923076923077,0.8911132589276665,13.0,3
James F. Connor,6.0,0.0,5.0,0.0,1.0,2
Weige Wu,5.371428571428571,0.1277753129999879,5.219047619047619,0.2129588549999799,21.0,2
Allison Jane Lowe,5.88,0.1469693845669906,5.86,0.0489897948556638,15.0,2
Qiong Zhang,5.8,0.0,6.0,0.0,18.0,1
Quantum J. Wei,6.64,0.3199999999999998,6.753333333333333,0.2305548862105416,30.0,3
Kirsten M. Augdahl,5.0,0.0,5.0,0.0,4.0,1
Evan M. Wilson,5.8,0.0,6.2,0.0,5.0,1
Teresa Lin,6.6,0.0,6.7,0.0,19.0,1
Alexxis R. Isaac,6.8,0.0,6.8,0.0,13.0,1
Diana Wagner,5.9,0.0,5.9,0.0,7.0,1
Teng Zhang,3.3,0.0,3.4,0.0,25.0,1
Changrak Choi,6.6,0.0,6.6,0.0,20.0,1
Isaac L. Lajoie,6.0,0.0,6.0,0.0,3.0,1
Alexandra Churikova,4.8,0.0,5.3,0.0,5.0,1
Jiayin Ling,5.196153846153847,0.4639413943129046,5.396153846153846,0.4639413943129041,78.0,4
Jean Philippe Aoussou,5.1,0.0,4.7,0.0,19.0,1
Georgios Theodoros Dimitrakopoulos,4.744827586206897,0.582258508116012,4.782758620689655,0.5337369657730112,29.0,2
Feng Tan,5.06,0.7521865562376231,5.044615384615385,0.8146789399192352,65.0,8
Klaus-Jurgen Bathe,6.603448275862067,0.09324701574475885,5.86206896551724,0.3886659704978911,232.0,11
Bichoy Waguih Bahr,6.1,0.0,6.1,0.0,27.0,1
Narmada K. Herath,5.8,0.0,5.8,0.0,21.0,1
Zi-Wen Liu,5.9,0.0,5.9,0.0,13.0,1
Binghong Han,6.6,0.0,6.6,0.0,26.0,1
Ifan Stephens,4.733333333333333,0.2357022603955158,4.966666666666666,0.1885618083164124,21.0,2
Angela M. Locknar,6.20909090909091,0.4357950841529774,6.145454545454545,0.481217464286038,11.0,4
Amelia R. Herb,5.6,0.7307530362578045,5.6,0.7307530362578045,10.0,3
Riley E. Brandt,6.8,0.0,6.8,0.0,5.0,1
Juan Felipe Oviedo Perhavec,6.5,0.0,6.5,0.0,2.0,1
Wolfgang Gruber,6.8,0.0,6.8,0.0,24.0,1
Ian Marius Peters,7.0,0.0,7.0,0.0,4.0,2
Hanumant Singh,6.3,0.2360387377408328,6.342857142857143,0.2226922466874269,14.0,3
Justin Kent Stepanchick,6.2,0.0,6.4,0.0,9.0,1
Roxane Bloodworth Powers,3.3,0.0,3.0,0.0,3.0,1
Johnathan Clyde Walker,4.7,0.0,5.0,0.0,3.0,1
Jessica Lauren Anderson,6.5,0.0,6.4,0.0,15.0,1
Johnathan R. Cromwell,5.5,0.0,5.2,0.0,6.0,1
Moungi G. Bawendi,5.6,0.0,5.3,0.0,27.0,1
Jacquin Niles,4.0,0.0,4.0,0.0,2.0,1
Linyi Gao,6.6,0.0,6.9,0.0,8.0,1
Kathy Sangsang Lin,5.3,0.0,5.6,0.0,11.0,1
Paul W. Tillberg,6.8,0.0,6.8,0.0,21.0,1
Wei Ouyang,4.0,0.0,4.0,0.0,1.0,1
Taehong Kwon,6.0,0.0,6.0,0.0,1.0,1
Harlan Breindel,5.328571428571428,0.5443588252359327,5.157142857142857,0.7423074889580903,7.0,2
Caroline E. Wagner,6.446153846153846,0.0887120199590062,6.526923076923077,0.0443560099795029,26.0,2
Alex J-S Wang,5.9,0.0,6.0,0.0,13.0,1
Karim Samir Khalil,6.18,0.1469693845669906,6.6,0.4898979485566356,5.0,2
Phillip H. Daniel,6.0,0.0,6.1,0.0,16.0,1
Nicholas Xuanlai Fang,4.0,0.0,4.0,0.0,14.0,1
Juan Felipe Rodriguez,6.242857142857144,0.2920721185751551,6.199999999999999,0.3779644730092273,21.0,3
Adrian Stern,3.12,0.24,3.14,0.4799999999999998,40.0,2
Sumant Shreechandra Raykar,5.402409638554216,0.3321981929890207,5.5036144578313255,0.3167781265771333,83.0,5
David M. Parks,4.397058823529412,0.1403468269463546,4.161764705882353,0.2339113782439245,34.0,2
Sasan John Ghaemsaidi,6.478125,0.3139808662562099,6.634375,0.3158415098985566,32.0,6
Pedro Reis,6.4,0.0,6.5,0.0,63.0,1
Hussain H. Karimi,6.259677419354839,0.2813903713758122,6.364516129032259,0.4058431185034786,124.0,10
Mohammad Khalid Jawed,6.4,0.0,6.7,0.0,25.0,1
Anna Tarakanova,6.1,0.0,6.3,0.0,19.0,1
Dimitrios Chatzigeorgiou,6.356756756756757,0.0495413588643877,6.4702702702702695,0.1486240765931623,37.0,2
Karine Ip Kiun Chong,4.890909090909091,0.0995859195463939,5.0,0.0,11.0,2
Enrique Lizarraga-Garcia,6.0,0.0,6.2,0.0,11.0,1
Amado Antonini,6.3,0.0,6.5,0.0,6.0,2
Young Soo Joung,3.678260869565218,0.4995271866554808,3.278260869565217,0.4995271866554807,23.0,2
Alexandra Techet,7.0,0.0,7.0,0.0,1.0,1
Dawn M. Wendell,6.1454545454545455,0.1411874084241247,5.9781818181818185,0.1884780277436833,55.0,3
Koffi Pierre Claver Yao,3.9,0.0,3.9,0.0,18.0,1
Douglas Henrik Bjorkdal,7.0,0.0,7.0,0.0,15.0,1
Victor Adam Lesniewski,7.0,0.0,6.9,0.0,21.0,1
Jasmine Rebecca Florentine,6.3,0.5,6.0,0.5,8.0,2
Eric W. Reynolds,7.0,0.0,7.0,0.0,3.0,1
Stephanie Rowe,6.866666666666667,0.0942809041582064,6.866666666666667,0.0942809041582064,6.0,2
Daniel John Smithwick,6.5,0.0,6.5,0.0,2.0,1
Athanasios G. Athanassiadis,5.9523809523809526,0.2461494853965729,5.828571428571429,0.3041660842413581,21.0,4
Thomas J. Moriarty,6.0875,0.0330718913883072,6.0,0.0,8.0,2
Pedro Nuno Vaz Teixeira,6.821739130434783,0.0976084535680159,6.821739130434783,0.0976084535680159,23.0,2
You Wu,6.5,0.0,6.4,0.0,8.0,1
David Custer,5.0,1.7888543819998317,5.0,1.7888543819998317,6.0,2
Adam Pan,4.282608695652174,0.2478642228476387,4.22608695652174,0.1982913782781111,23.0,2
Zheng Gong,6.775,0.1299038105676657,6.775,0.1299038105676657,8.0,2
Claudio V. Di Leo,6.456060606060606,0.1447346452616876,6.459090909090909,0.2605223614710386,66.0,4
Themistoklis P. Sapsis,6.8,0.0,6.6,0.0,11.0,1
Weston L. Gray,6.04,0.4800000000000001,5.64,0.68,5.0,3
